AG40d +00f
 1.00008    -0.00825
 0.99415    -0.00744
 0.98232    -0.00566
 0.96892    -0.00364
 0.95531    -0.00165
 0.94164     0.00036
 0.92800     0.00235
 0.91435     0.00439
 0.90068     0.00644
 0.88701     0.00847
 0.87334     0.01049
 0.85969     0.01249
 0.84603     0.01447
 0.83239     0.01644
 0.81876     0.01838
 0.80514     0.02030
 0.79152     0.02220
 0.77792     0.02406
 0.76432     0.02589
 0.75915     0.02658
 0.75639     0.02694
 0.75284     0.02748
 0.75190     0.02758
 0.75095     0.02768
 0.75000     0.02778
 0.74731     0.02813
 0.73672     0.02951
 0.72301     0.03125
 0.71266     0.03253
 0.69545     0.03460
 0.68159     0.03621
 0.66769     0.03777
 0.65649     0.03899
 0.65092     0.03959
 0.63980     0.04075
 0.62582     0.04217
 0.61398     0.04333
 0.59788     0.04485
 0.58394     0.04612
 0.57001     0.04734
 0.55894     0.04827
 0.54998     0.04900
 0.54196     0.04964
 0.52804     0.05070
 0.51413     0.05172
 0.50018     0.05268
 0.48620     0.05359
 0.47221     0.05444
 0.45821     0.05523
 0.44418     0.05596
 0.43013     0.05663
 0.41605     0.05724
 0.40196     0.05779
 0.38790     0.05826
 0.37387     0.05865
 0.35988     0.05898
 0.34592     0.05922
 0.33200     0.05938
 0.31811     0.05945
 0.30425     0.05944
 0.29043     0.05933
 0.27663     0.05912
 0.26283     0.05880
 0.24905     0.05838
 0.23529     0.05784
 0.22155     0.05717
 0.20784     0.05636
 0.19415     0.05542
 0.18050     0.05433
 0.16690     0.05307
 0.15335     0.05164
 0.13986     0.05001
 0.12645     0.04817
 0.11314     0.04609
 0.09996     0.04376
 0.08694     0.04113
 0.07412     0.03820
 0.06155     0.03491
 0.04935     0.03123
 0.03769     0.02712
 0.02697     0.02262
 0.01787     0.01798
 0.01110     0.01372
 0.00658     0.01018
 0.00368     0.00732
 0.00180     0.00493
 0.00065     0.00287
 0.00009     0.00109
 0.00001    -0.00043
 0.00028    -0.00183
 0.00113    -0.00327
 0.00263    -0.00474
 0.00489    -0.00632
 0.00827    -0.00808
 0.01325    -0.01008
 0.02014    -0.01218
 0.02897    -0.01423
 0.03970    -0.01611
 0.05163    -0.01770
 0.06419    -0.01896
 0.07723    -0.01994
 0.09087    -0.02072
 0.10506    -0.02130
 0.11960    -0.02173
 0.13423    -0.02202
 0.14885    -0.02219
 0.16343    -0.02227
 0.17797    -0.02226
 0.19244    -0.02219
 0.20686    -0.02206
 0.22109    -0.02190
 0.23529    -0.02169
 0.24944    -0.02146
 0.26357    -0.02119
 0.27769    -0.02090
 0.29182    -0.02058
 0.30595    -0.02024
 0.32011    -0.01988
 0.33429    -0.01950
 0.34850    -0.01910
 0.36273    -0.01869
 0.37700    -0.01827
 0.39130    -0.01783
 0.40559    -0.01739
 0.41990    -0.01693
 0.43418    -0.01647
 0.44844    -0.01601
 0.46268    -0.01554
 0.47691    -0.01507
 0.49110    -0.01459
 0.50526    -0.01411
 0.51942    -0.01362
 0.53357    -0.01314
 0.54771    -0.01266
 0.55536    -0.01240
 0.56505    -0.01206
 0.57546    -0.01171
 0.58901    -0.01125
 0.60255    -0.01079
 0.60895    -0.01057
 0.61623    -0.01033
 0.62989    -0.00987
 0.64353    -0.00942
 0.65333    -0.00910
 0.66236    -0.00880
 0.67076    -0.00853
 0.68440    -0.00809
 0.69802    -0.00766
 0.71300    -0.00719
 0.72486    -0.00682
 0.73819    -0.00641
 0.74388    -0.00624
 0.74795    -0.00611
 0.75000    -0.00605
 0.75350    -0.00607
 0.75813    -0.00609
 0.76506    -0.00613
 0.77852    -0.00621
 0.79194    -0.00629
 0.80536    -0.00638
 0.81892    -0.00649
 0.83248    -0.00660
 0.84604    -0.00673
 0.85962    -0.00687
 0.87319    -0.00702
 0.88676    -0.00719
 0.90035    -0.00738
 0.91396    -0.00758
 0.92760    -0.00780
 0.94125    -0.00803
 0.95495    -0.00828
 0.96866    -0.00854
 0.98215    -0.00882
 0.99409    -0.00908
 1.00004    -0.00921
